0.333,-3.046E-3,-2.864E-3
0.666,-1.928E-3,1.059E-4
1.000,-2.707E-3,-2.565E-3
1.333,-3.803E-3,5.715E-5
1.666,-1.434E-2,-2.367E-3
1.999,-5.582E-2,1.135E-3
2.333,-9.933E-2,2.893E-3
2.666,-0.142,5.627E-3
2.999,-0.184,7.533E-3
3.332,-0.226,8.886E-3
3.665,-0.273,1.316E-2
3.999,-0.316,1.576E-2
4.332,-0.357,1.614E-2
4.665,-0.400,1.542E-2
4.998,-0.443,1.669E-2
5.332,-0.485,1.620E-2
5.665,-0.526,1.903E-2
5.998,-0.569,2.181E-2
6.331,-0.613,2.386E-2
6.664,-0.657,2.327E-2
6.998,-0.698,2.762E-2
7.331,-0.742,2.650E-2
7.664,-0.784,2.670E-2
7.997,-0.826,3.015E-2
8.331,-0.870,3.071E-2
8.664,-0.907,3.480E-2
8.997,-0.949,3.286E-2
9.330,-0.990,3.202E-2
9.663,-1.035,3.609E-2
9.997,-1.074,3.837E-2
10.330,-1.115,3.846E-2
10.663,-1.140,4.042E-2
10.996,-1.139,4.013E-2
11.330,-1.138,4.113E-2
11.663,-1.139,4.255E-2
11.996,-1.144,4.273E-2
12.329,-1.148,4.312E-2
12.662,-1.152,4.519E-2
12.996,-1.157,4.741E-2
13.329,-1.160,5.180E-2
13.662,-1.163,5.418E-2
13.995,-1.167,5.768E-2
14.329,-1.169,6.114E-2
14.662,-1.168,6.212E-2
14.995,-1.170,6.475E-2
15.328,-1.171,7.021E-2
15.661,-1.173,7.349E-2
15.995,-1.174,7.580E-2
16.328,-1.174,7.873E-2
16.661,-1.176,8.253E-2
16.994,-1.175,8.399E-2
17.328,-1.176,8.819E-2
17.661,-1.176,9.184E-2
17.994,-1.174,9.486E-2
18.327,-1.175,9.913E-2
18.660,-1.175,0.103
18.994,-1.175,0.103
19.327,-1.175,0.106
19.660,-1.173,0.110
19.993,-1.170,0.111
20.327,-1.168,0.112
20.660,-1.167,0.113
20.993,-1.167,0.118
21.326,-1.165,0.158
21.659,-1.161,0.199
21.993,-1.158,0.240
22.326,-1.154,0.282
22.659,-1.149,0.322
22.992,-1.143,0.361
23.326,-1.138,0.405
23.659,-1.135,0.447
23.992,-1.129,0.489
24.325,-1.125,0.531
24.658,-1.120,0.571
24.992,-1.116,0.613
25.325,-1.112,0.653
25.658,-1.106,0.694
25.991,-1.102,0.737
26.325,-1.096,0.776
26.658,-1.091,0.816
