3.598798E1,1.045689E0,-1.309405E0
3.565476E1,1.052990E0,-1.309152E0
3.632121E1,1.037813E0,-1.309012E0
3.665443E1,1.028939E0,-1.307910E0
3.498832E1,1.054494E0,-1.307882E0
3.465510E1,1.054319E0,-1.307783E0
3.532154E1,1.054159E0,-1.307565E0
3.432187E1,1.054200E0,-1.307226E0
3.698765E1,1.021375E0,-1.305155E0
3.732087E1,1.012549E0,-1.301519E0
3.765409E1,1.007609E0,-1.296300E0
3.398865E1,1.057140E0,-1.293740E0
3.798732E1,1.000139E0,-1.290890E0
4.298565E1,9.950089E-1,-1.283122E0
3.832054E1,9.952058E-1,-1.282881E0
3.865376E1,9.903521E-1,-1.274710E0
3.365543E1,1.063153E0,-1.255095E0
4.031987E1,1.004560E0,-1.243278E0
4.098632E1,1.005156E0,-1.227303E0
4.065309E1,9.998315E-1,-1.227105E0
3.332221E1,1.068933E0,-1.217280E0
4.131954E1,1.005753E0,-1.211329E0
4.165276E1,1.000626E0,-1.205805E0
4.331887E1,1.000825E0,-1.200480E0
4.198598E1,1.011674E0,-1.195552E0
4.265243E1,1.006349E0,-1.195354E0
4.365209E1,9.605012E-1,-1.191149E0
4.231920E1,1.006547E0,-1.190029E0
4.398531E1,9.246010E-1,-1.187049E0
4.431854E1,8.850048E-1,-1.180285E0
3.298899E1,1.074230E0,-1.176349E0
4.465176E1,8.485589E-1,-1.173567E0
4.498498E1,8.090248E-1,-1.169272E0
4.531820E1,7.683771E-1,-1.162393E0
4.565142E1,7.288320E-1,-1.155716E0
4.631787E1,6.488822E-1,-1.142014E0
3.265576E1,1.079840E0,-1.136644E0
4.665109E1,6.105272E-1,-1.132619E0
4.698431E1,5.715831E-1,-1.128358E0
4.831720E1,4.124542E-1,-1.128050E0
4.731753E1,5.325613E-1,-1.121631E0
4.898364E1,3.323470E-1,-1.116731E0
4.765076E1,4.926419E-1,-1.114982E0
4.798398E1,4.537176E-1,-1.108083E0
4.998331E1,2.185382E-1,-1.101918E0
4.865042E1,3.761852E-1,-1.096947E0
3.232254E1,1.086341E0,-1.096853E0
5.031653E1,1.773869E-1,-1.095055E0
5.098298E1,1.022208E-1,-1.084249E0
4.931687E1,2.956394E-1,-1.083392E0
5.131620E1,6.324939E-2,-1.077655E0
4.965009E1,2.573536E-1,-1.076610E0
5.164942E1,2.352114E-2,-1.070718E0
5.198264E1,-1.337832E-2,-1.066566E0
5.231587E1,-5.319060E-2,-1.062484E0
5.064976E1,1.422073E-1,-1.059330E0
3.198932E1,1.093237E0,-1.057337E0
5.264909E1,-9.314685E-2,-1.055684E0
5.398198E1,-1.005299E-1,-1.055420E0
5.364875E1,-1.010478E-1,-1.055284E0
5.298231E1,-1.015968E-1,-1.055236E0
5.331553E1,-1.011896E-1,-1.055229E0
5.431520E1,-1.037769E-1,-1.050090E0
5.464842E1,-1.086320E-1,-1.044563E0
5.498164E1,-1.139542E-1,-1.036321E0
5.531486E1,-1.155364E-1,-1.025646E0
5.564809E1,-1.194162E-1,-1.020159E0
3.165610E1,1.099202E0,-1.019071E0
5.598131E1,-1.220773E-1,-1.012006E0
5.631453E1,-1.246753E-1,-1.006479E0
5.664775E1,-1.244256E-1,-9.959951E-1
5.698097E1,-1.245085E-1,-9.902866E-1
5.731420E1,-1.215747E-1,-9.800382E-1
3.132287E1,1.105769E0,-9.794552E-1
5.764742E1,-1.211504E-1,-9.746784E-1
5.898031E1,-8.856144E-2,-9.572020E-1
3.098965E1,1.113654E0,-9.414665E-1
6.031320E1,-6.626824E-2,-9.313721E-1
5.964675E1,-7.159318E-2,-9.311734E-1
5.931353E1,-7.691811E-2,-9.309747E-1
6.064642E1,-6.128055E-2,-9.277120E-1
6.097964E1,-5.532579E-2,-9.271351E-1
6.131286E1,-4.740261E-2,-9.243792E-1
6.264575E1,-3.934976E-2,-9.241339E-1
6.231253E1,-3.936563E-2,-9.239564E-1
6.164608E1,-4.454830E-2,-9.239506E-1
6.297897E1,-3.936388E-2,-9.239205E-1
5.997997E1,-6.587086E-2,-9.207222E-1
3.065643E1,1.118856E0,-9.015647E-1
6.364542E1,-3.443708E-2,-8.622647E-1
3.032321E1,1.124655E0,-8.602829E-1
6.397864E1,-2.764935E-2,-8.243784E-1
2.998999E1,1.131048E0,-8.215195E-1
6.431186E1,-2.618939E-2,-7.852945E-1
2.965676E1,1.137721E0,-7.818522E-1
6.464508E1,-2.200075E-2,-7.456724E-1
2.932354E1,1.143174E0,-7.408111E-1
6.497830E1,-7.914275E-2,-7.044295E-1
2.899032E1,1.151857E0,-7.002343E-1
6.531153E1,-7.230102E-2,-6.640394E-1
2.865710E1,1.158263E0,-6.602218E-1
6.564475E1,-7.616941E-2,-6.246104E-1
2.832388E1,1.164335E0,-6.197109E-1
6.597797E1,-5.381715E-3,-5.880401E-1
2.799065E1,1.170414E0,-5.803416E-1
6.631119E1,-6.514001E-2,-5.446619E-1
2.765743E1,1.177517E0,-5.410196E-1
6.664441E1,5.383931E-3,-5.096024E-1
2.732421E1,1.182177E0,-5.036400E-1
6.697764E1,-3.553931E-2,-4.658592E-1
2.699099E1,1.188767E0,-4.635870E-1
6.731086E1,-2.863408E-2,-4.235275E-1
2.665777E1,1.195359E0,-4.213080E-1
6.764408E1,4.200786E-2,-3.870044E-1
6.797730E1,3.909640E-3,-3.367675E-1
6.831053E1,-1.343451E-2,-3.001534E-1
6.864375E1,-6.457462E-3,-2.605072E-1
6.897697E1,-2.605517E-3,-2.211801E-1
2.165943E1,1.265246E0,-1.837034E-1
6.931019E1,1.531759E-3,-1.801668E-1
2.132621E1,1.271102E0,-1.790577E-1
2.099299E1,1.276219E0,-1.759352E-1
2.065977E1,1.281970E0,-1.711308E-1
1.932688E1,1.290040E0,-1.661312E-1
2.032655E1,1.286679E0,-1.657189E-1
1.899366E1,1.306214E0,-1.614023E-1
1.999332E1,1.291459E0,-1.605704E-1
1.866044E1,1.295763E0,-1.556800E-1
1.966010E1,1.295763E0,-1.556800E-1
6.964341E1,6.099257E-3,-1.391928E-1
1.699433E1,1.304851E0,-1.060628E-1
1.666110E1,1.305248E0,-1.004080E-1
6.997664E1,1.039702E-2,-9.732088E-2
1.632788E1,1.305898E0,-9.265591E-2
1.599466E1,1.303387E0,-8.481236E-2
1.566144E1,1.301757E0,-7.897941E-2
1.532822E1,1.299504E0,-7.144266E-2
1.499499E1,1.295445E0,-6.568068E-2
1.366211E1,1.290334E0,-6.043665E-2
1.399533E1,1.290421E0,-6.028337E-2
1.466177E1,1.292402E0,-6.028185E-2
1.332888E1,1.290714E0,-6.009977E-2
1.432855E1,1.290839E0,-6.008809E-2
1.299566E1,1.264633E0,-5.896745E-2
7.030986E1,1.439799E-2,-5.630296E-2
1.266244E1,1.224577E0,-5.509658E-2
1.232922E1,1.183796E0,-5.358362E-2
1.199599E1,1.141556E0,-5.166245E-2
1.166277E1,1.101177E0,-4.786710E-2
1.132955E1,1.060467E0,-4.631735E-2
1.099633E1,1.020037E0,-4.462338E-2
1.066311E1,9.813342E-1,-4.327566E-2
1.032988E1,9.392605E-1,-4.158789E-2
9.996662E0,8.999228E-1,-3.778885E-2
9.663440E0,8.586577E-1,-3.614173E-2
7.664108E0,6.072159E-1,-3.245777E-2
7.064308E1,1.863787E-2,-1.670109E-2
4.998331E0,2.903979E-1,1.113700E-3
4.331887E0,2.098390E-1,4.071838E-3
4.665109E0,2.496041E-1,5.332133E-3
2.665777E0,6.676330E-2,9.345850E-3
1.666110E0,6.750458E-2,9.398577E-3
0.000000E0,6.724430E-2,9.444753E-3
3.665443E0,1.308532E-1,9.646565E-3
3.332221E-1,7.074205E-2,9.971462E-3
6.664441E-1,7.461320E-2,1.061111E-2
3.332221E0,9.320493E-2,1.087333E-2
3.998665E0,1.699740E-1,1.096834E-2
9.996662E-1,6.882115E-2,1.190109E-2
1.999332E0,7.021703E-2,1.199786E-2
1.332888E0,6.962983E-2,1.203093E-2
2.998999E0,7.072707E-2,1.209072E-2
2.332555E0,7.048411E-2,1.214404E-2
7.097630E1,2.304006E-2,2.701119E-2
7.130952E1,2.978630E-2,6.904446E-2
7.164275E1,3.393294E-2,1.112909E-1
7.197597E1,3.817839E-2,1.531839E-1
7.230919E1,4.244229E-2,1.932867E-1
7.397530E1,4.614514E-2,2.192389E-1
7.497497E1,4.629020E-2,2.192517E-1
7.464174E1,4.624732E-2,2.192986E-1
7.330886E1,4.612035E-2,2.197998E-1
7.264241E1,4.582968E-2,2.204421E-1
7.297563E1,4.593382E-2,2.205663E-1
7.364208E1,4.595386E-2,2.205799E-1
7.430852E1,4.599118E-2,2.208689E-1

