0.0157899856567, 4661, -4489
0.0316369533539, 4661, -4489
0.0477659702301, 4661, -4489
0.0635430812836, 4661, -4489
0.0795040130615, 4661, -4489
0.0956060886383, 4661, -4489
0.111822128296, 4661, -4489
0.127458095551, 4661, -4489
0.143494129181, 4661, -4489
0.159389019012, 4661, -4489
0.175508975983, 4661, -4489
0.191424131393, 4661, -4489
0.207353115082, 4661, -4489
0.224287986755, 4661, -4489
0.240015029907, 4661, -4489
0.255332946777, 4661, -4489
0.271343946457, 4661, -4489
0.287245035172, 4661, -4489
0.303351163864, 4661, -4489
0.319123983383, 4661, -4489
0.335114955902, 4661, -4489
0.350986003876, 4661, -4489
0.367014169693, 4661, -4489
0.383311033249, 4661, -4489
0.399152040482, 4661, -4489
0.415151119232, 4661, -4489
0.430993080139, 4661, -4489
0.446974992752, 4661, -4489
0.462973117828, 4661, -4489
0.478902101517, 4661, -4489
0.494924068451, 4661, -4489
0.510959148407, 4661, -4489
0.526891946793, 4661, -4489
0.54288816452, 4661, -4489
0.558871984482, 4661, -4489
0.575006008148, 4661, -4489
0.591118097305, 4661, -4489
0.607095003128, 4661, -4489
0.6227850914, 4661, -4489
0.638859033585, 4661, -4489
0.654865980148, 4661, -4489
0.670761108398, 4661, -4489
0.686825037003, 4661, -4489
0.702840089798, 4661, -4489
0.718902111053, 4661, -4489
0.734889030457, 4661, -4489
0.750894069672, 4661, -4489
0.766806125641, 4661, -4489
0.782685995102, 4661, -4489
0.798787117004, 4661, -4489
0.814747095108, 4661, -4489
0.830599069595, 4661, -4489
0.846627950668, 4661, -4489
0.862632036209, 4661, -4489
0.878572940826, 4661, -4489
0.894451141357, 4661, -4489
0.910732984543, 4661, -4489
0.926556110382, 4661, -4489
0.94241309166, 4661, -4489
0.958603143692, 4661, -4489
0.974362134933, 4661, -4489
0.990302085876, 4661, -4489
1.00625801086, 4661, -4489
1.02221894264, 4661, -4489
1.03823399544, 4661, -4489
1.05419707298, 4661, -4489
1.07049703598, 4661, -4489
1.08622598648, 4661, -4489
1.10220217705, 4661, -4489
1.11818408966, 4661, -4489
1.13412094116, 4661, -4489
1.15013813972, 4661, -4489
1.1662800312, 4661, -4489
1.18217611313, 4661, -4489
1.19839000702, 4661, -4489
1.21416401863, 4661, -4489
1.23009395599, 4661, -4489
1.24623394012, 4661, -4489
1.26207709312, 4661, -4489
1.27813911438, 4661, -4489
1.29408311844, 4661, -4489
1.31002402306, 4661, -4489
1.32590007782, 4661, -4489
1.34193015099, 4661, -4489
1.35785794258, 4661, -4489
1.37385797501, 4661, -4489
1.38983106613, 4661, -4489
1.40597200394, 4661, -4489
1.42187404633, 4661, -4489
1.43784999847, 4661, -4489
1.4538500309, 4661, -4489
1.46976494789, 4661, -4489
1.48575210571, 4661, -4489
1.50176596642, 4661, -4489
1.51772594452, 4661, -4489
1.53371095657, 4661, -4489
1.54972100258, 4661, -4489
1.56565308571, 4661, -4489
1.58162498474, 4661, -4489
1.59760713577, 4661, -4489
1.6135840416, 4661, -4489
1.62958908081, 4661, -4489
1.64557909966, 4661, -4489
1.66152095795, 4661, -4489
1.67749500275, 4661, -4489
1.69345903397, 4661, -4489
1.70951604843, 4661, -4489
1.72544312477, 4661, -4489
1.7414021492, 4661, -4489
1.75743699074, 4661, -4489
1.77357411385, 4661, -4489
1.78958296776, 4661, -4489
1.80548715591, 4661, -4489
1.82143807411, 4661, -4489
1.83736801147, 4661, -4489
1.8533551693, 4661, -4489
1.86932516098, 4661, -4489
1.88542294502, 4661, -4489
1.90143799782, 4661, -4489
1.91733598709, 4661, -4489
1.93326115608, 4661, -4489
1.94927501678, 4661, -4489
1.96523714066, 4661, -4489
1.98121094704, 4661, -4489
1.99727106094, 4661, -4489
2.0131790638, 4661, -4489
2.02918696404, 4661, -4489
2.04512095451, 4661, -4489
2.06115317345, 4661, -4489
2.07712101936, 4661, -4489
2.09304904938, 4661, -4489
2.10908508301, 4661, -4489
2.1252219677, 4661, -4489
2.14113998413, 4661, -4489
2.15712499619, 4661, -4489
2.17306208611, 4661, -4489
2.18894600868, 4661, -4489
2.20491909981, 4661, -4489
2.22111201286, 4661, -4489
2.23691296577, 4661, -4489
2.25286507607, 4661, -4489
2.26886510849, 4661, -4489
2.28543496132, 4661, -4489
2.3009750843, 4661, -4489
2.31696605682, 4661, -4489
2.33282017708, 4661, -4489
2.34882998466, 4661, -4489
2.36477994919, 4661, -4489
2.38095498085, 4661, -4489
2.39696216583, 4661, -4489
2.41285705566, 4661, -4489
2.42875695229, 4661, -4489
2.44474697113, 4661, -4489
2.46079111099, 4661, -4489
2.4766330719, 4661, -4489
2.49264216423, 4661, -4489
2.50874114037, 4661, -4489
2.52453994751, 4661, -4489
2.54048800468, 4661, -4489
2.55677008629, 4661, -4489
2.57261705399, 4661, -4489
2.58862614632, 4661, -4489
2.60458707809, 4661, -4489
2.62054014206, 4661, -4489
2.63655900955, 4661, -4489
2.65248298645, 4661, -4489
2.66847014427, 4661, -4489
2.6844329834, 4661, -4489
2.70039105415, 4661, -4489
2.7164349556, 4661, -4489
2.73237705231, 4661, -4489
2.7483561039, 4661, -4489
2.76436209679, 4661, -4489
2.78026199341, 4661, -4489
2.79629015923, 4661, -4489
2.812292099, 4661, -4489
2.82824110985, 4661, -4489
2.84422802925, 4661, -4489
2.8602449894, 4661, -4489
2.87621116638, 4661, -4489
2.89214611053, 4661, -4489
2.90815496445, 4661, -4489
2.92417097092, 4661, -4489
2.94016599655, 4661, -4489
2.95611906052, 4661, -4489
2.97234606743, 4661, -4489
2.98820710182, 4661, -4489
3.00429797173, 4661, -4489
3.02017617226, 4661, -4489
3.03607416153, 4661, -4489
3.05205011368, 4661, -4489
3.06808495522, 4661, -4489
3.08404016495, 4661, -4489
3.10006713867, 4661, -4489
3.11612701416, 4661, -4489
3.13197112083, 4661, -4489
3.14787507057, 4661, -4489
3.16389703751, 4661, -4489
3.17983198166, 4661, -4489
3.19583916664, 4661, -4489
3.21183395386, 4661, -4489
3.2277970314, 4661, -4489
3.24375414848, 4661, -4489
3.25980496407, 4661, -4489
3.27574205399, 4661, -4489
3.29169797897, 4661, -4489
3.30767011642, 4661, -4489
3.3236579895, 4661, -4489
3.33961200714, 4661, -4489
3.3556599617, 4661, -4489
3.3715929985, 4661, -4489
3.38758301735, 4661, -4489
3.40356397629, 4661, -4489
3.41955208778, 4661, -4489
3.43550205231, 4661, -4489
3.45151615143, 4661, -4489
3.46746301651, 4661, -4489
3.48343014717, 4661, -4489
3.49944710732, 4661, -4489
3.51542496681, 4661, -4489
3.53138208389, 4661, -4489
3.54741311073, 4661, -4489
3.56333613396, 4661, -4489
3.57941317558, 4661, -4489
3.59554314613, 4661, -4489
3.61147809029, 4661, -4489
3.62728714943, 4661, -4489
3.64326810837, 4661, -4489
3.65931510925, 4661, -4489
3.67525196075, 4661, -4489
3.69134497643, 4661, -4489
3.70732998848, 4661, -4489
3.72333908081, 4661, -4489
3.73917102814, 4661, -4489
3.7552511692, 4661, -4489
3.77126097679, 4661, -4489
3.78717398643, 4661, -4489
3.80332994461, 4661, -4489
3.81906294823, 4661, -4489
3.83510494232, 4661, -4489
3.85106611252, 4661, -4489
3.86697816849, 4661, -4489
3.88296103477, 4661, -4489
3.89891600609, 4661, -4489
3.91490411758, 4661, -4489
3.93094611168, 4661, -4489
3.94690799713, 4661, -4489
3.96284604073, 4661, -4489
3.97883105278, 4661, -4489
3.99480700493, 4661, -4489
4.01086115837, 4661, -4489
4.02678894997, 4661, -4489
4.04276108742, 4661, -4489
4.05880403519, 4661, -4489
4.07475399971, 4661, -4489
4.09071111679, 4661, -4489
4.10673594475, 4661, -4489
4.1226670742, 4661, -4489
4.13868713379, 4661, -4489
4.15463113785, 4661, -4489
4.17068314552, 4661, -4489
4.18663811684, 4661, -4489
4.20274209976, 4661, -4489
4.21865200996, 4661, -4489
4.23457312584, 4661, -4489
4.25062394142, 4661, -4489
4.26658701897, 4661, -4489
4.28263998032, 4661, -4489
4.2986330986, 4661, -4489
4.31495404243, 4661, -4489
4.33048796654, 4661, -4489
4.34649395943, 4661, -4489
4.36245203018, 4661, -4489
4.37847208977, 4661, -4489
4.39438605309, 4661, -4489
4.41038703918, 4661, -4489
4.42638611794, 4661, -4489
4.44233012199, 4661, -4489
4.45831108093, 4661, -4489
4.47428512573, 4661, -4489
4.49026703835, 4661, -4489
4.50629210472, 4661, -4489
4.52241396904, 4661, -4489
4.53821110725, 4661, -4489
4.55423808098, 4661, -4489
4.57016301155, 4661, -4489
4.58614611626, 4661, -4489
4.60215497017, 4661, -4489
4.61822509766, 4661, -4489
4.63506197929, 4661, -4489
4.65029907227, 4661, -4489
4.66618800163, 4661, -4489
4.68205499649, 4661, -4489
4.69805502892, 4661, -4489
4.71402812004, 4661, -4489
4.73010802269, 4661, -4489
4.74615597725, 4661, -4489
4.76215696335, 4661, -4489
4.77824401855, 4661, -4489
4.79401016235, 4661, -4489
4.81006503105, 4661, -4489
4.82653713226, 4661, -4489
4.84224414825, 4661, -4489
4.85799503326, 4661, -4489
4.87410497665, 4661, -4489
4.88999295235, 4661, -4489
4.90605902672, 4661, -4489
4.92193102837, 4661, -4489
4.93800806999, 4661, -4489
4.95385599136, 4661, -4489
4.9699151516, 4661, -4489
4.98576903343, 4661, -4489
5.00172901154, 4661, -4489
7.01546907425, 6252, -6105
7.03129601479, 6262, -6116
7.04734015465, 6279, -6135
7.06406807899, 6296, -6153
7.07937407494, 6315, -6171
7.09528899193, 6333, -6188
7.11124205589, 6351, -6206
7.1272251606, 6369, -6224
7.14325094223, 6388, -6242
7.15929913521, 6406, -6260
7.1752409935, 6424, -6279
7.19118499756, 6442, -6296
7.20709609985, 6459, -6314
7.22332715988, 6476, -6332
7.23899507523, 6494, -6351
7.25507807732, 6513, -6370
7.27098417282, 6530, -6389
7.28689599037, 6549, -6408
7.30296015739, 6568, -6427
7.31888794899, 6587, -6447
7.33483910561, 6605, -6466
7.35082817078, 6624, -6485
7.36680006981, 6643, -6505
7.38280200958, 6663, -6524
7.39878797531, 6683, -6543
7.41474103928, 6704, -6563
7.43076109886, 6723, -6583
